date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20210306,73376,31.39,74566,56.4,76736,16.06,3,True,False,B1,A5,132.89,74.64,83.28,73858.75,941.73,1057.94,12.522,0.925,786.64,73376,36.05,74566,77.6,76736,19.58,True
20210306,73376,0.0,74366,0.0,75906,0.0,3,True,False,B1,sub-A,132.89,0.0,0.0,74236.66,704.53,129.91,12.522,-0.0,0.87,73376,4.67,74566,21.2,76736,3.52,True
20210306,70906,4.41,71236,47.28,73256,7.45,5,True,True,B2,A4,157.26,245.23,29.21,71049.61,101.6,1068.97,40.108,0.82,288.81,67016,-8.59,71196,49.62,73256,7.06,True
20210306,69576,8.18,70436,83.45,71306,8.19,5,True,True,B2,A8,157.26,86.07,409.61,70335.68,388.72,102.37,40.108,0.938,418.49,67016,-8.59,70436,91.28,73256,-0.4,True
20210306,43096,5.38,43816,52.84,44456,33.19,4,False,False,B1,A5,56.09,134.77,41.16,43469.5,256.27,1051.67,12.422,0.971,408.06,42536,2.02,43806,58.16,44456,34.61,True
20210305,58655,13.12,58915,134.64,59745,13.36,2,True,False,B2,B1,132.42,313.25,110.2,58795.51,93.75,333.99,12.239,0.992,368.84,57775,-0.71,58925,145.56,60295,5.13,True
20210305,57775,0.0,60035,6.6,60295,2.9,2,True,False,B1,sub-A,132.42,4011.89,3.38,60027.28,0.21,316.34,12.239,0.145,6.67,57775,-0.71,60035,40.79,60295,5.46,True
20210305,52355,6.68,52425,110.71,52535,11.29,5,True,False,B2,B1,89.94,178.4,124.04,52398.08,23.41,42.21,11.515,0.892,62.73,46615,-1.08,52415,122.45,54535,2.11,True
20210305,51535,5.04,52555,49.4,54535,18.67,5,True,False,B1,A4,89.94,150.3,35.59,52032.3,348.61,1845.15,11.515,0.962,649.78,46615,-1.08,52325,61.39,54535,20.78,True
20210305,51105,2.56,51145,45.73,51305,4.71,5,True,False,B1,A4,89.94,132.04,34.06,51128.5,13.49,65.56,11.515,0.568,27.87,46615,-1.08,51145,44.86,54535,2.11,True
20210305,47475,1.9,49845,19.07,54535,15.32,5,True,False,B1,A1,89.94,256.15,10.39,48345.0,657.05,20308.3,11.515,0.765,781.77,46615,-1.0,52325,32.57,54535,17.44,True
20210305,46175,0.2,46395,2.07,46495,1.68,9,True,False,A8,sub-A,78.89,4.93,1.68,46289.78,77.17,284.07,8.193,0.016,3.41,40495,-2.94,46325,10.3,46495,2.41,True
20210305,44405,6.01,44915,58.45,46305,5.79,9,True,False,B1,A5,78.89,120.77,51.56,44686.18,187.76,551.18,8.193,0.97,370.91,40495,-2.94,44875,59.94,46495,4.84,True
20210305,39375,2.15,39545,23.93,39885,2.33,4,True,False,A8,A2,65.95,40.46,25.02,39477.57,63.07,127.81,3.479,0.927,49.28,38695,-1.18,39575,25.09,40375,4.32,True
20210305,39025,2.22,39265,22.0,40375,2.62,4,True,False,A8,A2,65.95,76.97,15.08,39136.36,78.88,504.76,3.479,0.93,114.33,38695,-1.18,39245,24.92,40375,6.89,True
20210305,36725,7.12,36895,64.42,37075,6.12,4,True,False,B1,A6,44.57,66.65,300.82,36874.45,79.13,21.97,27.246,0.83,111.46,34375,-3.28,36875,69.27,38575,-9.99,True
20210305,36465,15.52,36605,138.96,36755,14.26,4,True,False,B1,B1,44.57,147.77,473.86,36582.38,64.26,25.11,27.246,0.95,167.17,34375,-3.28,36595,151.71,38575,-9.99,True
20210305,36065,3.07,36575,29.37,38575,19.94,4,True,False,A7,A2,44.57,456.51,15.82,36245.0,139.39,5040.12,27.246,0.843,539.39,34375,-3.28,36415,55.72,38575,9.95,True
20210305,35065,3.76,35345,38.15,38575,7.56,4,True,False,A8,A3,44.57,413.39,21.18,35172.93,80.67,1973.11,27.246,0.818,641.46,34375,-3.28,36415,51.27,38575,-2.43,True
20210304,9255,1.4,10485,13.96,11695,1.52,10,False,True,B1,A1,136.7,14.15,104.25,10390.83,565.0,96.12,16.954,0.532,113.38,9175,0.92,10455,23.65,11695,-10.13,True
20210304,82015,14.49,82655,34.76,85375,7.7,11,False,False,B1,A3,112.91,103.51,25.26,82165.0,328.92,1689.47,17.075,0.816,437.32,82015,14.98,83855,63.99,85375,3.05,True
20210304,80925,1.59,81075,14.15,81835,1.43,7,True,True,B1,A1,133.3,47.26,9.86,80996.83,52.84,317.5,11.57,0.592,36.77,79855,-5.61,81065,16.75,81895,-6.36,True
20210304,79985,2.22,80615,22.15,81255,2.17,7,True,True,B1,A2,133.3,22.52,150.19,80562.95,290.37,54.56,11.57,0.839,93.52,79855,-4.83,80765,28.69,81895,-7.54,True
20210304,79855,0.0,81635,11.01,81895,1.02,7,True,True,B1,A1,133.3,11.12,97.84,81616.9,118.5,16.88,11.57,0.487,20.33,79855,-5.61,81705,16.44,81895,-6.52,True
20210304,7825,3.57,8965,36.09,9055,35.92,11,True,False,B1,A3,85.47,190.95,22.21,8316.1,355.96,3835.69,15.293,0.909,202.32,4975,-11.54,8735,51.58,9055,37.84,True
20210304,77175,2.93,77655,29.4,78145,2.95,10,True,False,B1,A2,134.26,29.83,216.09,77621.71,222.58,38.51,10.52,0.877,94.08,74695,5.13,77715,33.26,78295,-1.35,True
20210304,75625,2.97,76765,29.92,77935,3.01,10,True,False,B1,A2,134.26,31.39,116.2,76601.35,511.58,173.23,10.52,0.914,228.95,74695,5.14,76695,37.27,78295,-1.27,True
20210304,74695,18.87,75325,43.31,77685,4.31,10,True,False,B1,A4,134.26,79.83,41.74,74908.12,379.82,910.51,10.52,0.949,389.16,74695,24.0,75445,48.2,78295,0.27,True
20210304,73175,0.0,73195,4.27,73255,1.45,5,True,True,B1,sub-A,156.18,58.15,2.62,73183.54,2.0,55.43,10.013,0.048,1.2,71935,2.73,73215,9.36,73255,0.46,True
20210304,72545,1.58,72885,15.68,73225,1.65,5,True,True,B1,A1,156.18,16.1,83.55,72848.4,155.15,37.46,10.013,0.753,34.44,71935,2.73,72835,22.84,73255,0.11,True
20210304,71935,0.0,72405,4.45,73255,1.13,5,True,True,B1,sub-A,156.18,7697.07,2.23,72403.46,0.14,621.32,10.013,0.162,11.66,71935,2.73,72545,11.03,73255,0.14,True
20210304,71935,0.0,72085,4.76,73115,0.47,5,True,True,B1,sub-A,156.18,33243.74,2.4,72080.24,0.03,446.73,10.013,0.139,10.55,71935,2.73,72185,10.29,73255,-0.64,True
20210304,66355,2.65,68115,26.16,68815,18.28,5,False,False,B1,A2,142.82,26.56,184.73,67973.48,812.9,146.48,18.521,0.818,247.86,65935,-5.17,68095,33.9,68815,12.43,True
20210304,57335,0.43,57515,3.96,57705,0.43,10,True,True,B1,sub-A,130.99,4.05,23.17,57500.52,85.81,18.79,6.309,0.093,5.46,57175,-0.04,59345,11.49,60775,-0.23,True
20210304,57175,3.89,58655,14.02,60775,1.43,10,True,True,B1,A1,130.99,15.17,41.8,58308.18,879.66,400.2,6.309,0.718,188.03,57175,3.85,59345,22.3,60775,1.2,True
20210304,57175,0.0,60235,0.0,60295,0.0,10,True,True,B1,sub-A,130.99,1.55,27.37,59301.41,161.77,11.47,6.309,-0.0,0.56,57175,-0.04,59345,11.49,60775,-0.23,True
20210304,54505,1.19,55555,11.99,56615,1.19,5,True,True,B1,A1,138.44,12.27,69.34,55451.43,479.85,106.39,5.593,0.763,83.86,53815,4.68,55485,19.0,57055,-1.08,True
20210304,54095,1.03,54425,9.86,54775,1.01,5,True,True,B1,sub-A,138.44,10.34,38.38,54381.01,151.7,51.24,5.593,0.554,22.52,53815,4.67,54445,13.1,57055,-1.21,True
20210304,52505,1.3,52945,12.62,53695,7.45,6,False,True,B1,A1,134.32,58.41,8.0,52698.64,141.41,1294.42,5.933,0.793,65.21,52015,0.73,53105,16.44,53695,5.55,True
20210304,4975,13.18,7085,72.82,9055,16.73,11,True,False,B1,A7,85.47,74.26,453.58,6861.18,1123.0,230.42,15.293,0.96,1286.82,4975,1.65,6815,82.35,9055,18.65,True
20210304,40075,1.44,41075,14.36,42825,1.45,7,True,False,B1,A1,132.09,21.63,17.17,40714.42,396.86,626.5,5.921,0.797,121.68,39295,-2.62,41145,21.07,43255,-5.42,True
20210304,39525,0.58,40045,5.66,43255,0.56,7,True,False,B1,sub-A,132.09,23.8,3.67,39756.47,167.38,1360.02,5.921,0.308,56.57,39295,-2.61,40035,21.78,43255,-5.58,True
20210304,38235,2.33,38485,11.65,38835,1.14,7,True,False,B1,A1,126.74,11.77,100.44,38464.23,159.27,23.39,7.194,0.642,27.59,36655,-6.12,38555,19.05,39175,1.4,True
20210304,37115,2.88,37325,27.55,39175,5.41,7,True,False,B1,A2,126.74,223.06,15.81,37198.47,63.28,1118.98,7.194,0.902,176.72,36655,-6.12,37255,29.76,39175,6.82,True
20210304,35055,4.11,35185,33.14,36535,10.06,8,True,False,B1,A3,94.43,445.36,18.06,35098.51,36.33,1122.99,6.118,0.951,200.08,34255,1.33,35225,37.74,36535,5.24,True
20210304,34835,2.23,36245,22.49,36535,20.43,8,True,False,B1,A2,94.43,23.0,130.04,36108.79,645.42,143.09,6.118,0.921,166.35,34255,1.55,36245,28.56,36535,15.61,True
20210304,295,164.86,1545,177.4,4855,107.17,7,False,True,B1,B1,0.0,185.7,708.7,595.29,3137.74,1030.45,49.236,0.901,5707.05,295,165.03,1195,187.75,4855,87.95,True
20210304,24775,76.96,28075,121.18,34135,45.52,11,False,True,B1,B1,41.74,167.61,164.86,25735.0,2903.82,3699.93,70.327,0.881,6543.44,24775,89.98,28205,140.3,34135,47.77,True
20210304,13015,28.6,15485,85.06,19345,8.48,16,False,False,B1,A8,100.48,92.49,245.56,14835.01,1582.02,746.79,28.422,0.96,2102.5,13015,28.62,15245,93.07,19735,3.63,True
20210124,82065,5.29,83115,52.8,84415,39.24,5,False,False,A9,A5,44.82,306.57,31.91,82506.67,323.61,3897.02,14.375,0.968,817.81,81175,-4.07,83035,60.59,84415,39.09,True
20210124,76295,1.31,76925,12.77,78535,1.87,14,False,False,A5,A1,46.53,28.75,10.66,76630.89,227.16,767.8,2.133,0.888,145.21,75775,0.08,76835,15.35,78535,1.25,True
20210124,64995,1.56,66215,15.79,67455,1.61,18,False,False,A5,A1,43.31,16.22,83.52,66089.53,557.99,135.8,3.955,0.89,216.34,63415,-3.3,66265,18.7,67495,-2.59,True
20210124,60415,1.9,61355,18.67,63245,1.87,25,False,False,A5,A1,37.77,30.71,20.07,60991.24,367.03,703.94,2.819,0.934,282.01,58975,-3.37,61415,21.44,63295,3.13,True
20210124,51365,2.64,52325,26.7,53585,2.69,21,False,False,A6,A2,35.44,33.34,44.9,52056.81,402.43,374.52,7.057,0.913,330.86,48775,-2.64,54015,34.54,54415,0.47,True
20210124,33615,1.98,33885,20.27,34605,2.05,21,False,True,A4,A2,29.15,41.47,18.0,33766.6,99.25,286.54,6.429,0.796,115.1,32095,-3.1,33845,26.13,36295,-3.86,True
20210123,70775,0.72,73605,7.14,78415,1.2,67,True,False,A4,sub-A,34.05,12.24,7.35,72474.97,1087.5,2269.47,3.423,0.639,336.34,64495,-1.61,72175,25.65,78415,-1.04,True
20210123,66175,2.71,70025,27.11,73915,2.72,67,True,False,A6,A2,34.05,27.65,167.95,69675.02,1768.04,364.81,3.423,0.964,1270.95,64495,-1.38,72175,34.79,78415,-2.25,True
20210123,295,11.43,2805,90.89,6545,9.05,11,False,True,B1,A9,48.77,118.85,137.5,2005.0,1091.62,1182.58,39.693,0.958,2478.38,295,-1.67,2605,97.83,14335,-4.75,True
20210122,8075,1.02,9215,10.33,11805,1.03,16,True,True,A6,A1,52.68,18.65,10.13,8746.53,431.66,996.22,8.999,0.548,183.69,7495,3.32,9195,59.45,14095,-0.34,True
20210122,75026,1.7,75436,16.78,77676,1.68,25,True,False,A6,A1,49.79,62.06,11.3,75218.19,136.84,941.97,4.284,0.848,189.05,72655,-0.91,74666,20.8,78056,-1.95,True
20210122,7495,0.0,11285,4.51,11455,0.51,16,True,True,A5,sub-A,52.68,4.56,40.32,11270.74,81.8,11.59,8.999,0.046,27.17,7495,3.29,9195,49.13,14095,-0.45,True
20210122,74106,0.4,74706,3.84,75306,0.39,25,True,False,A5,sub-A,49.79,3.89,29.37,74661.47,276.0,45.85,4.284,0.211,28.08,72655,-0.91,74666,24.6,78056,-3.07,True
20210122,71125,1.4,71235,18.03,72445,1.81,7,False,False,A6,A1,47.64,142.34,10.39,71170.09,30.43,522.5,3.731,0.88,95.96,70615,0.45,71255,22.72,72535,0.26,True
20210122,68215,0.67,69105,6.82,70495,4.83,17,True,True,A5,sub-A,44.13,44.03,4.04,68585.72,270.2,3688.38,3.838,0.676,122.19,65935,-2.04,68565,21.27,70495,4.97,True
20210122,66345,0.33,68075,3.27,69825,0.33,17,True,True,A4,sub-A,44.13,3.34,20.07,67915.44,795.95,165.94,3.838,0.249,67.38,65935,-1.95,68565,20.4,70495,0.18,True
20210122,5555,0.9,5655,10.37,7575,1.04,12,True,True,A6,A1,53.15,141.21,5.65,5592.07,26.47,829.75,3.942,0.68,77.95,4255,0.77,5655,23.2,7735,2.26,True
20210122,4255,4.51,5275,7.61,7435,0.77,12,True,True,A6,sub-A,53.15,7.72,55.65,5111.8,988.36,171.79,3.942,0.606,147.1,4255,5.28,5655,19.92,7735,1.79,True
20210122,40475,2.98,44185,29.66,49135,3.74,34,False,False,A7,A2,48.0,39.17,43.97,43045.0,1532.62,1711.27,3.426,0.96,1314.57,40255,1.06,43645,38.18,49135,4.15,True
20210122,34765,11.35,34965,113.5,36335,11.36,4,False,False,B1,B1,50.38,520.0,72.1,34854.22,64.32,581.43,19.832,0.972,607.11,32575,-1.94,34955,116.34,38695,-4.23,True
20210122,30725,2.3,30925,21.13,31615,2.11,8,False,False,A6,A2,48.61,52.46,16.69,30827.2,71.65,282.2,2.123,0.944,82.94,30175,1.04,30895,24.11,32455,0.52,True
20210122,27765,0.77,28345,7.59,29135,0.77,14,False,True,A5,sub-A,48.12,9.63,12.29,28178.97,244.27,239.97,3.023,0.67,53.96,26815,-0.45,28225,17.12,30055,-0.55,True
20210122,23225,1.73,23635,18.38,24045,1.8,5,False,True,A6,A1,49.87,18.65,134.03,23603.54,186.77,32.57,9.601,0.797,79.72,22615,-2.67,23705,23.09,24655,-3.5,True
20210122,21905,0.94,22145,7.76,22395,0.78,4,False,False,A5,sub-A,48.17,7.85,63.1,22123.35,116.79,18.22,2.837,0.764,23.57,21415,-1.23,22265,12.24,22495,-2.77,True
20210122,18055,0.64,19305,6.49,20565,0.65,21,False,True,A5,sub-A,48.84,6.61,42.32,19196.36,573.64,112.23,2.68,0.661,92.3,17695,1.13,18915,11.75,21295,-2.4,True
20210122,16145,0.64,16405,6.74,16855,0.68,10,True,True,A5,sub-A,48.35,10.3,7.91,16308.69,100.36,163.91,4.754,0.373,23.58,14215,-0.57,16275,31.86,17575,-0.12,True
20210122,14435,0.69,15445,7.08,17575,1.81,10,True,True,A5,sub-A,48.35,17.67,5.57,14961.96,355.88,1413.46,4.754,0.46,127.87,14215,-0.38,16275,32.39,17575,1.69,True
20210121,83865,0.5,84365,4.63,84875,0.47,5,True,False,A6,sub-A,55.58,4.7,35.38,84330.32,233.11,38.78,26.992,0.073,35.51,81535,19.49,84325,23.27,86215,-4.74,True
20210121,81535,11.09,82495,95.32,86045,9.53,5,True,False,B1,A9,55.58,246.51,73.76,82015.23,347.53,1455.78,26.992,0.967,1532.16,81535,30.59,82325,101.39,86215,3.73,True
20210121,7885,27.6,9005,279.56,11555,27.93,2,True,True,B3,B2,103.47,504.42,274.41,8546.41,425.08,979.33,193.494,0.973,2671.22,6055,-11.73,8905,324.59,15415,-10.26,True
20210121,74775,0.75,75035,7.11,75315,0.71,2,False,True,A8,sub-A,76.01,7.19,57.28,75019.17,126.93,19.98,66.863,0.066,20.1,73495,-6.81,75105,96.81,76135,-6.77,True
20210121,69285,11.03,69945,109.38,70645,11.08,3,True,True,B1,B1,77.94,116.13,378.6,69845.32,298.16,114.62,94.82,0.92,549.43,68695,6.93,69955,134.22,73375,-6.8,True
20210121,68695,0.0,70525,13.42,70835,1.28,3,True,True,A9,A1,77.94,11.83,116.14,70572.51,116.56,14.88,94.82,0.046,61.92,68695,6.9,70525,52.69,73375,-6.8,True
20210121,66595,5.97,67005,57.4,67495,12.38,3,True,True,B1,A5,59.53,82.25,73.75,66862.57,165.56,231.41,33.94,0.911,242.84,64855,-0.67,66975,65.33,67495,16.76,True
20210121,66025,5.83,66165,50.21,67065,5.09,3,True,True,B1,A5,59.53,211.35,32.59,66086.78,47.04,382.41,33.94,0.844,188.25,64855,-0.67,66155,53.82,67495,6.03,True
20210121,65535,23.29,65775,216.53,66205,22.03,3,True,True,B2,B2,59.53,333.74,251.41,65683.48,94.75,157.64,33.94,0.99,463.82,64855,-0.67,65765,220.9,67495,4.39,True
20210121,59825,5.44,60975,55.55,62635,5.6,7,False,True,B1,A5,63.13,73.57,81.88,60624.22,473.59,533.33,29.758,0.923,651.98,59695,13.96,60905,69.29,64735,-5.39,True
20210121,57555,37.72,57715,412.7,58185,40.33,1,False,True,B5,B4,89.9,891.98,353.62,57645.67,58.54,185.07,91.132,0.987,590.07,55495,-5.43,57745,394.7,59575,-12.33,True
20210121,55,17.69,395,192.6,2985,19.22,3,False,True,B2,B1,78.96,1009.45,118.76,202.37,103.7,1104.79,209.831,0.931,1496.1,55,34.38,375,204.17,5935,-12.8,True
20210121,53975,5.88,54355,56.68,55375,6.69,10,True,False,B1,A5,63.17,120.93,48.93,54183.76,140.6,435.54,12.872,0.957,303.01,51655,-2.8,54335,60.66,55375,8.43,True
20210121,52585,2.98,52885,29.07,55375,12.96,10,True,False,A9,A2,63.17,455.88,15.65,52693.41,83.26,3039.08,12.872,0.881,454.83,51655,-2.8,52955,41.53,55375,14.7,True
20210121,46225,20.16,46435,220.7,49075,22.0,2,False,True,B2,B2,78.58,1856.34,126.03,46310.44,61.38,1133.02,722.298,0.815,1603.31,44455,0.28,46445,263.59,51535,-19.09,True
20210121,41695,13.17,42195,20.91,43345,2.12,5,True,False,B1,A2,81.34,22.29,69.9,42015.0,491.26,196.31,3.29,0.951,167.01,41695,13.63,42065,26.24,44335,-1.36,True
20210121,41695,10.77,41825,16.48,42125,1.75,5,True,False,A9,A1,81.34,16.72,120.73,41801.57,139.19,24.16,3.29,0.859,36.0,41695,11.23,41715,23.58,44335,-1.38,True
20210121,37685,17.27,37875,174.78,38585,17.65,3,True,True,B2,B1,94.14,474.2,132.21,37780.77,65.49,294.42,101.798,0.929,411.42,34975,-10.01,37855,164.25,40255,-0.75,True
20210121,36365,15.96,37215,158.1,39135,15.85,3,True,True,B2,B1,94.14,282.96,156.33,36867.26,324.68,736.55,101.798,0.962,1265.71,34975,-10.01,37235,182.35,40255,2.65,True
20210121,35755,48.98,35985,452.51,36755,44.69,3,True,True,B5,B4,94.14,1068.49,367.41,35877.2,84.87,309.35,101.798,0.99,1006.14,34975,-10.01,35975,482.92,40255,-0.81,True
20210121,28475,2.85,28875,28.65,29295,2.86,5,True,False,B1,A2,73.08,29.89,119.66,28825.88,182.69,57.19,15.505,0.817,101.76,26455,0.88,28855,28.39,29575,-5.21,True
20210121,26875,3.88,27805,39.11,28755,3.85,5,True,False,B1,A3,73.08,39.94,235.09,27721.24,427.64,91.06,15.505,0.925,316.94,26455,1.18,27865,44.25,29575,-5.26,True
20210121,19425,9.94,19745,93.23,20345,9.31,7,True,True,B1,A9,62.65,146.01,106.03,19623.61,126.91,219.03,52.812,0.841,321.32,15535,-5.43,19725,94.56,24895,1.37,True
20210121,15535,61.52,17835,81.22,24895,11.92,7,True,True,B1,A8,62.65,96.76,155.99,16205.0,2752.73,2140.16,52.812,0.913,3669.62,15535,56.09,16805,109.48,24895,13.29,True
20210121,12565,4.38,13005,45.64,15175,4.54,2,True,True,B1,A4,103.47,156.27,31.5,12775.76,146.04,908.04,193.494,0.398,324.66,6055,-11.73,12975,57.36,15415,-7.31,True
20210120,82716,5.86,83046,56.41,84496,5.6,4,True,False,B1,A5,55.71,174.25,40.41,82874.07,111.73,603.81,7.522,0.976,373.21,82136,-0.47,83156,59.57,84536,5.57,True
20210120,82136,0.0,83996,7.27,84036,0.88,4,True,False,A6,sub-A,55.71,3.76,41.08,83986.72,26.99,3.1,7.522,0.037,2.54,82136,-0.47,83616,9.2,84536,0.33,True
20210120,78436,0.27,79196,2.73,79976,0.27,5,True,False,A6,sub-A,58.91,2.83,12.11,79099.44,344.26,100.81,9.314,0.087,21.22,76616,3.1,77466,35.56,79976,-0.21,True
20210120,76926,2.03,77706,20.6,78796,2.06,5,True,False,A7,A2,58.91,26.89,31.28,77468.54,320.59,345.45,9.314,0.84,175.08,76616,3.29,77466,52.49,79976,-0.41,True
20210120,70256,7.22,70566,75.81,71916,7.62,3,True,False,B1,A7,56.9,234.56,54.26,70408.06,104.11,564.01,6.252,0.986,445.88,69056,-2.67,70586,80.81,73136,-2.17,True
20210120,69686,0.95,69836,8.43,70436,0.83,3,True,False,A6,sub-A,56.9,23.98,6.26,69757.48,51.59,247.88,6.252,0.341,27.92,69056,-2.67,69866,15.97,73136,-3.04,True
20210120,66456,18.46,66586,171.19,67186,17.32,3,True,True,B2,B1,61.14,563.45,119.93,66515.68,43.08,253.68,50.909,0.936,374.58,61376,-3.26,66586,170.95,68936,-10.25,True
20210120,63056,23.08,63206,223.48,64916,22.29,3,True,True,B2,B2,61.14,1683.14,129.5,63115.9,45.02,733.4,50.909,0.979,1082.85,61376,-3.26,63196,225.78,68936,-10.17,True
20210120,62456,13.01,62846,132.84,63716,13.44,3,True,True,B1,B1,61.14,239.11,130.68,62685.11,146.77,336.58,50.909,0.944,585.73,61376,-3.26,62816,145.18,68936,-10.27,True
20210120,46306,69.65,46416,605.28,48546,60.35,2,True,True,B6,B6,41.29,7776.24,330.9,46344.78,31.2,918.96,892.568,0.961,2809.46,44336,4.87,46446,591.13,50576,14.15,True
20210120,45206,83.85,46316,846.89,47476,84.41,2,True,True,B8,B8,41.29,889.81,3246.35,46162.35,501.41,172.25,892.568,0.988,4316.25,44336,5.38,46326,914.01,50576,7.52,True
20210120,4226,66.91,4396,616.86,5166,61.07,1,False,True,B7,B6,90.36,1884.67,443.85,4309.21,59.76,318.01,303.417,0.977,1117.67,1616,-5.85,4416,648.31,8696,-25.47,True
20210120,36336,61.53,36716,631.47,38216,63.41,2,True,True,B6,B6,40.18,1803.9,466.98,36524.31,128.88,623.96,628.75,0.976,2619.74,32936,6.32,36696,658.0,39656,-5.25,True
20210120,35406,14.5,35506,114.79,37036,11.47,2,True,True,B1,B1,40.18,1117.72,64.44,35442.35,30.29,658.43,628.75,0.494,445.98,32936,6.32,35536,122.46,39656,-11.34,True
20210120,23696,77.32,25746,124.23,30746,12.46,6,False,True,B1,B1,48.98,138.84,306.96,24826.0,1953.93,1107.67,99.941,0.953,4107.36,23696,55.0,25426,141.11,32816,-1.17,True
20210120,22276,7.92,22406,107.51,23576,41.76,4,False,True,B1,B1,57.29,1725.2,57.83,22324.66,32.84,1228.02,94.813,0.938,654.39,21176,-3.75,22416,132.74,23576,43.14,True
20210118,8075,2.53,8405,23.85,10375,3.72,17,False,True,A7,A2,48.02,116.67,14.92,8217.1,105.46,1033.63,14.454,0.792,248.19,6175,-3.72,8475,28.47,10375,2.28,True
20210118,62785,0.54,64215,5.37,65575,0.75,24,True,True,A4,sub-A,41.78,5.61,22.4,64024.4,647.42,203.09,2.492,0.599,92.43,61375,-0.63,64215,13.21,65575,-1.71,True
20210118,61985,0.19,62615,1.96,63245,0.19,24,True,True,A4,sub-A,41.78,1.99,13.49,62562.72,287.77,53.16,2.492,0.126,15.19,61375,-0.63,62675,11.8,65575,-2.45,True
20210118,55,62.68,105,86.12,695,8.53,2,True,False,B1,A8,56.3,326.4,57.61,44.64,35.06,248.92,9.871,0.984,192.76,55,66.73,105,115.46,1495,0.58,True
20210118,53475,0.81,53995,8.08,54965,0.81,36,False,True,A4,sub-A,39.27,12.67,9.18,53801.32,204.6,354.15,3.767,0.508,65.17,49135,-0.79,54045,18.4,56575,0.59,True
20210118,4965,0.88,5335,9.15,5705,0.91,7,False,True,A6,sub-A,51.66,9.28,67.07,5306.51,169.23,29.36,12.492,0.459,40.57,4495,-1.78,5315,11.43,6055,-5.56,True
20210118,485,2.48,725,22.63,1035,2.22,2,True,False,A7,A2,56.3,27.98,39.13,654.98,101.4,90.88,9.871,0.841,59.14,55,4.05,105,29.34,1495,0.25,True
20210118,46805,1.82,47065,18.72,47675,1.89,6,False,False,A5,A1,34.89,35.36,17.68,46953.36,95.67,239.72,4.725,0.878,87.75,46255,-0.79,46865,25.58,48055,-0.11,True
20210118,3455,5.9,3645,64.25,4115,6.51,2,False,False,B1,A6,50.76,123.15,60.0,3567.27,71.23,183.24,4.099,0.99,173.94,2935,0.2,3665,69.55,4375,0.37,True
20210118,1615,5.18,1615,5.18,2045,0.52,5,True,False,A5,sub-A,49.02,209.27,4.11,1528.02,2.95,187.83,2.488,0.379,9.7,1615,3.72,1635,6.57,2815,-0.15,True
20210118,1615,1.32,2235,12.51,2815,1.87,5,True,False,A6,A1,49.02,12.76,77.27,2179.82,288.88,59.81,2.488,0.846,85.31,1615,-0.14,2445,15.61,2815,1.71,True
20210118,10965,2.7,11225,26.63,11645,2.63,5,True,False,A7,A2,43.76,37.65,34.92,11137.7,105.64,142.78,5.647,0.926,92.16,10495,1.43,11305,34.06,12175,1.13,True
20210118,10495,3.37,10905,4.92,11925,0.48,5,True,False,A4,sub-A,43.76,4.99,36.61,10827.21,465.55,79.57,5.647,0.345,47.8,10495,4.8,10695,22.5,12175,1.21,True
20210117,84266,1.31,84446,12.31,84736,1.22,8,True,True,A6,A1,52.59,16.9,16.99,84389.75,76.09,94.86,2.942,0.759,29.12,83696,0.37,84456,16.12,86096,-1.89,True
20210117,83696,3.04,85656,7.56,86096,7.33,8,True,True,A6,sub-A,52.59,14.69,6.97,84376.02,1110.52,2931.55,2.942,0.421,141.32,83696,3.41,85156,13.64,86096,5.43,True
20210117,83696,0.0,85106,1.47,86096,1.43,8,True,True,A5,sub-A,52.59,166875.44,0.74,85099.22,0.13,37048.71,2.942,0.156,15.51,83696,0.37,85156,7.91,86096,-0.46,True
20210117,82576,2.12,82656,16.92,82776,1.75,6,True,False,A6,A1,48.59,21.68,26.9,82633.22,36.11,36.48,4.093,0.713,17.91,81536,-1.97,82646,18.44,83576,-0.46,True
20210117,82326,2.86,82716,28.51,83576,4.35,6,True,False,A7,A2,48.59,57.57,25.57,82545.19,144.58,408.01,4.093,0.958,174.09,81536,-1.97,82876,34.05,83576,3.9,True
20210117,67856,12.32,68296,13.64,69176,9.18,7,False,True,A6,A1,46.71,13.83,99.4,68134.49,970.38,169.26,2.887,0.359,159.21,67856,11.37,67956,21.08,69176,9.55,True
20210117,59456,5.67,60276,8.78,62696,4.63,13,False,True,A5,sub-A,48.57,29.13,6.12,59416.0,557.59,3325.65,4.009,0.297,221.27,59456,6.5,60016,28.23,62696,2.73,True
20210117,58506,0.39,58866,3.91,59236,0.39,9,True,True,A5,sub-A,53.37,3.99,24.08,58836.35,166.65,34.58,1.973,0.423,14.8,56936,-1.8,58916,6.87,59336,-0.52,True
20210117,58096,0.0,58116,1.92,58786,0.19,9,True,True,A5,sub-A,53.37,70.1,1.0,58106.44,3.29,290.07,1.973,0.083,5.19,56936,-1.8,58136,5.3,59336,-0.59,True
